# Comprimento_de_Onda(Angstrom) Fluxo
6.976660947082496023e+03 2.606750926210315994e-18
6.977664000864289847e+03 2.560825858601371898e-18
6.978667054646083670e+03 2.532515808931897664e-18
6.979670108427876585e+03 2.539589650735298018e-18
6.980673162209670409e+03 2.596348923212308533e-18
6.981676215991464233e+03 2.601648049011476366e-18
6.982679269773257147e+03 2.530459231133937699e-18
6.983682323555050971e+03 2.516715418461216006e-18
6.984685377336845704e+03 2.528202268832586763e-18
6.985688431118638618e+03 2.514933257831470508e-18
6.986691484900431533e+03 2.607741888584154521e-18
6.987694538682226266e+03 2.609860711723209102e-18
6.988697592464021000e+03 2.521612120892376791e-18
6.989700646245813914e+03 2.509590911845296778e-18
6.990703700027606828e+03 2.475251749486076664e-18
6.991706753809401562e+03 2.429321305203150973e-18
6.992709807591195386e+03 2.431334249223798766e-18
6.993712861372987390e+03 2.491433056628838991e-18
6.994715915154782124e+03 2.505981095652115366e-18
6.995718968936575948e+03 2.479142393497219830e-18
6.996722022718368862e+03 2.484137530421274425e-18
6.997725076500162686e+03 2.499849205771259771e-18
6.998728130281956510e+03 2.519645085395725691e-18
6.999731184063750334e+03 2.476003449867734228e-18
7.000734237845544158e+03 2.463769035017768672e-18
7.001737291627337072e+03 2.505565850984613746e-18
7.002740345409130896e+03 2.543766912828690808e-18
7.003743399190925629e+03 2.515417572080120305e-18
7.004746452972718544e+03 2.454746355691193384e-18
7.005749506754511458e+03 2.436639785672713885e-18
7.006752560536306191e+03 2.525433074936912364e-18
7.007755614318099106e+03 2.637916196559170141e-18
7.008758668099892020e+03 2.524891478430843269e-18
7.009761721881686753e+03 2.388773325166107833e-18
7.010764775663481487e+03 2.747231836820809237e-18
7.011767829445274401e+03 2.629779841258945423e-18
7.012770883227067316e+03 2.545596843138811243e-18
7.013773937008862049e+03 2.527943361300857665e-18
7.014776990790655873e+03 2.479477194850150668e-18
7.015780044572448787e+03 2.506117994043492892e-18
7.016783098354242611e+03 2.574459449457470900e-18
7.017786152136036435e+03 2.529772878020671824e-18
7.018789205917830259e+03 2.559337140293929586e-18
7.019792259699623173e+03 2.511701876768532105e-18
7.020795313481416997e+03 2.656520936101559702e-18
7.021798367263210821e+03 2.606554677609987788e-18
7.022801421045004645e+03 2.571958882465723097e-18
7.023804474826797559e+03 2.531133176538015278e-18
7.024807528608591383e+03 2.475156210125326789e-18
7.025810582390386116e+03 2.545014714782727050e-18
7.026813636172179031e+03 2.629430564245294907e-18
7.027816689953971945e+03 2.570943311468661117e-18
7.028819743735766679e+03 2.568011576582620049e-18
7.029822797517561412e+03 2.537503087640133006e-18
7.030825851299354326e+03 2.531993444375070427e-18
7.031828905081147241e+03 2.553622149441800718e-18
7.032831958862941974e+03 2.564763238317124309e-18
7.033835012644734888e+03 2.591857952871605007e-18
7.034838066426527803e+03 2.636596429891841786e-18
7.035841120208322536e+03 2.615649114854702051e-18
7.036844173990116360e+03 2.579488500786640170e-18
7.037847227771909274e+03 2.551062439036255374e-18
7.038850281553703098e+03 2.555481444663666786e-18
7.039853335335496922e+03 2.638551884859917143e-18
7.040856389117290746e+03 2.611183373522681393e-18
7.041859442899084570e+03 2.666077974103844245e-18
7.042862496680877484e+03 2.679962200685546815e-18
7.043865550462671308e+03 2.695193077304485713e-18
7.044868604244466042e+03 2.773790538338355573e-18
7.045871658026258046e+03 2.790443131635119988e-18
7.046874711808051870e+03 2.752722454931783097e-18
7.047877765589846604e+03 2.773572162656641574e-18
7.048880819371639518e+03 2.968865782967654919e-18
7.049883873153432432e+03 2.953367727010861393e-18
7.050886926935227166e+03 3.179335272386872387e-18
7.051889980717021899e+03 3.196275104151345841e-18
7.052893034498814814e+03 3.111073639902005746e-18
7.053896088280607728e+03 3.182182221260126770e-18
7.054899142062402461e+03 2.966645630203562593e-18
7.055902195844196285e+03 2.886424620422404278e-18
7.056905249625989200e+03 3.041961252157128316e-18
7.057908303407783023e+03 3.146430854800125499e-18
7.058911357189576847e+03 2.963588370659566603e-18
7.059914410971369762e+03 3.080453895167130321e-18
7.060917464753163586e+03 2.837868291284929000e-18
7.061920518534957409e+03 2.796285301506428884e-18
7.062923572316751233e+03 2.685491696285310666e-18
7.063926626098545057e+03 2.631730333143345462e-18
7.064929679880337972e+03 2.514566816820109516e-18
7.065932733662131795e+03 2.525149558781959814e-18
7.066935787443926529e+03 2.502511072982455414e-18
7.067938841225719443e+03 2.486741908579897633e-18
7.068941895007512358e+03 2.563913723828032350e-18
7.069944948789307091e+03 2.528359019558665561e-18
7.070948002571101824e+03 2.587990676712766465e-18
7.071951056352892920e+03 2.571282869110114135e-18
7.072954110134687653e+03 2.655271686581451492e-18
7.073957163916482386e+03 2.815899614986439415e-18
7.074960217698275301e+03 2.819498264241351362e-18
7.075963271480068215e+03 2.803016897331385424e-18
7.076966325261862949e+03 2.755476759576431541e-18
7.077969379043656772e+03 2.774820378200984093e-18
7.078972432825449687e+03 2.903833256799042160e-18
7.079975486607243511e+03 2.856384729296928525e-18
7.080978540389037335e+03 2.828281888370898824e-18
7.081981594170831158e+03 2.840088030458715050e-18
7.082984647952624982e+03 2.854796749315979850e-18
7.083987701734417897e+03 2.846266656044179890e-18
7.084990755516211721e+03 2.776664990966977345e-18
7.085993809298005544e+03 2.764601182118350851e-18
7.086996863079798459e+03 2.771193398010092205e-18
7.087999916861592283e+03 2.823618657667631131e-18
7.089002970643387016e+03 2.710093495268709677e-18
7.090006024425179930e+03 2.612721515871723748e-18
7.091009078206972845e+03 2.655882559463821903e-18
7.092012131988767578e+03 2.682422649417585795e-18
7.093015185770562312e+03 2.679002257584679026e-18
7.094018239552355226e+03 2.701847952127627959e-18
7.095021293334148140e+03 2.596618377296847682e-18
7.096024347115942874e+03 2.473991953413158403e-18
7.097027400897736698e+03 2.536039391546220423e-18
7.098030454679528702e+03 2.489688946307270932e-18
7.099033508461323436e+03 2.434093103361816251e-18
7.100036562243117260e+03 2.473498953768076798e-18
7.101039616024910174e+03 2.447242586764418594e-18
7.102042669806703998e+03 2.451498224220850783e-18
7.103045723588497822e+03 2.486671598227830626e-18
7.104048777370291646e+03 2.477490720609104572e-18
7.105051831152085470e+03 2.496632920754500462e-18
7.106054884933878384e+03 2.495334660783098485e-18
7.107057938715672208e+03 2.426226615736436958e-18
7.108060992497466941e+03 2.438635772490804341e-18
7.109064046279259856e+03 2.498516204214130567e-18
7.110067100061052770e+03 2.479242895941645022e-18
7.111070153842847503e+03 2.475364039254230737e-18
7.112073207624640418e+03 2.477816216180144188e-18
7.113076261406433332e+03 2.547600894967874091e-18
7.114079315188228065e+03 2.489349802256124191e-18
7.115082368970022799e+03 2.463209240538223411e-18
7.116085422751815713e+03 2.455325588915133642e-18
7.117088476533608628e+03 2.460360016918284507e-18
7.118091530315403361e+03 2.464839820320718566e-18
7.119094584097197185e+03 2.563270797696925509e-18
7.120097637878990099e+03 2.450325075317097451e-18
7.121100691660783923e+03 2.432893484678461223e-18
7.122103745442577747e+03 2.433480989708527011e-18
7.123106799224371571e+03 2.561027690670834836e-18
7.124109853006164485e+03 2.569377665364251374e-18
7.125112906787958309e+03 2.480982249974690901e-18
7.126115960569752133e+03 2.452668064402153902e-18
7.127119014351545957e+03 2.471742642532473582e-18
7.128122068133338871e+03 2.507689844002496782e-18
7.129125121915132695e+03 2.390925855915123949e-18
7.130128175696927428e+03 2.420575938176934088e-18
7.131131229478720343e+03 2.451149774387812820e-18
7.132134283260513257e+03 2.479556397393802620e-18
7.133137337042307990e+03 2.497337265046089365e-18
7.134140390824102724e+03 2.480174921696839146e-18
7.135143444605895638e+03 2.524265923092600042e-18
7.136146498387688553e+03 2.371911661969520640e-18
7.137149552169483286e+03 2.433309970116881672e-18
7.138152605951276200e+03 2.457848282988267238e-18
7.139155659733069115e+03 2.499299337459065146e-18
7.140158713514863848e+03 2.495619004118663588e-18
7.141161767296657672e+03 2.464755034307931881e-18
7.142164821078450586e+03 2.415551022750827583e-18
7.143167874860244410e+03 2.345848028048587291e-18
7.144170928642038234e+03 2.413486173146742087e-18
7.145173982423832058e+03 2.453432172492999762e-18
7.146177036205625882e+03 2.352196225659625502e-18
7.147180089987418796e+03 2.470714663826223307e-18
7.148183143769212620e+03 2.409567404994772119e-18
7.149186197551007353e+03 2.403049842153313676e-18
7.150189251332799358e+03 2.420843737900248130e-18
7.151192305114593182e+03 2.408368613492029643e-18
7.152195358896387916e+03 2.401571256808375139e-18
7.153198412678180830e+03 2.403888810089595584e-18
7.154201466459973744e+03 2.449980968182275392e-18
7.155204520241768478e+03 2.442048306107891857e-18
7.156207574023563211e+03 2.520286563960760564e-18
7.157210627805356125e+03 2.498077798489477463e-18
7.158213681587149040e+03 2.407050914776232670e-18
7.159216735368943773e+03 2.341759687871043952e-18
7.160219789150737597e+03 2.343571420207688221e-18
7.161222842932530511e+03 2.406680544656962052e-18
7.162225896714324335e+03 2.418232535501571360e-18
7.163228950496118159e+03 2.451901474769470384e-18
7.164232004277911074e+03 2.430864203840715508e-18
7.165235058059704897e+03 2.353034573210447995e-18
7.166238111841498721e+03 2.338117611633972971e-18
7.167241165623292545e+03 2.309930811875769138e-18
7.168244219405086369e+03 2.234127153360797129e-18
7.169247273186879283e+03 2.359252076284702828e-18
7.170250326968673107e+03 2.339131114679503568e-18
7.171253380750467841e+03 2.469484025869897540e-18
7.172256434532260755e+03 2.381626898263955950e-18
7.173259488314053669e+03 2.356712631804165033e-18
7.174262542095848403e+03 2.287201336208883905e-18
7.175265595877643136e+03 2.304593635768423865e-18
7.176268649659434232e+03 2.279034995611454140e-18
7.177271703441228965e+03 2.316845421411253035e-18
7.178274757223023698e+03 2.232303013314964565e-18
7.179277811004816613e+03 2.354089642081759382e-18
7.180280864786609527e+03 2.306932488950417551e-18
7.181283918568404260e+03 2.293368588060926141e-18
7.182286972350198084e+03 2.329188610511769314e-18
7.183290026131990999e+03 2.240961319581710244e-18
7.184293079913784823e+03 2.250979510775493100e-18
7.185296133695578646e+03 2.177041558132134445e-18
7.186299187477372470e+03 2.368790502723204928e-18
7.187302241259166294e+03 2.345104599473055257e-18
7.188305295040959209e+03 2.310883517146277088e-18
7.189308348822753032e+03 2.272024226329760954e-18
7.190311402604546856e+03 2.232552615064802441e-18
7.191314456386339771e+03 2.224170587122649473e-18
7.192317510168133595e+03 2.256809066142460563e-18
7.193320563949928328e+03 2.323198168515660287e-18
7.194323617731721242e+03 2.396613756602191705e-18
7.195326671513514157e+03 2.375659824120151547e-18
7.196329725295308890e+03 2.327415755663915037e-18
7.197332779077103623e+03 2.371955502541985950e-18
7.198335832858896538e+03 2.383355085358732363e-18
7.199338886640689452e+03 2.302016968160321184e-18
7.200341940422484186e+03 2.253817981047468814e-18
7.201344994204278009e+03 2.239386160900256141e-18
7.202348047986070014e+03 2.249152889187822877e-18
7.203351101767864748e+03 2.265863798717772280e-18
7.204354155549658572e+03 2.280748500250357736e-18
7.205357209331451486e+03 2.320586759321830379e-18
7.206360263113245310e+03 2.338899917698294997e-18
7.207363316895039134e+03 2.365210258236922286e-18
7.208366370676832958e+03 2.406260957291244529e-18
7.209369424458626781e+03 2.409834377537473609e-18
7.210372478240419696e+03 2.517711343918729851e-18
7.211375532022213520e+03 2.373616274416839292e-18
7.212378585804008253e+03 2.441092292114933695e-18
7.213381639585801167e+03 2.417998856978525130e-18
7.214384693367594082e+03 2.395831450537869680e-18
7.215387747149388815e+03 2.423860465594229022e-18
7.216390800931181730e+03 2.519558231431407624e-18
7.217393854712974644e+03 2.566067081757661019e-18
7.218396908494769377e+03 2.517383573601005714e-18
7.219399962276564111e+03 2.519315867511929586e-18
7.220403016058357025e+03 2.550491477618440646e-18
7.221406069840149939e+03 2.664225089531725463e-18
7.222409123621944673e+03 2.455975546081447183e-18
7.223412177403738497e+03 2.424286877200000108e-18
7.224415231185531411e+03 2.451359257877941874e-18
7.225418284967325235e+03 2.419175314604728674e-18
7.226421338749119059e+03 2.470010112739481266e-18
7.227424392530912883e+03 2.442882104165345308e-18
7.228427446312706707e+03 2.401023663242865034e-18
7.229430500094499621e+03 2.411230865206616257e-18
7.230433553876293445e+03 2.518649987118824399e-18
7.231436607658087269e+03 2.470988047018672083e-18
7.232439661439880183e+03 2.538599308746918906e-18
7.233442715221674007e+03 2.358729298137569314e-18
7.234445769003468740e+03 2.407954816390599991e-18
7.235448822785261655e+03 2.418647573373919842e-18
7.236451876567054569e+03 2.423597008569130883e-18
7.237454930348849302e+03 2.399958668204203011e-18
7.238457984130644036e+03 2.466961745387070221e-18
7.239461037912436950e+03 2.546272236108960791e-18
7.240464091694229865e+03 2.433604032824644274e-18
7.241467145476024598e+03 2.450297985152036340e-18
7.242470199257817512e+03 2.425281148296288847e-18
7.243473253039610427e+03 2.393187781300150203e-18
7.244476306821405160e+03 2.451837988657456939e-18
7.245479360603198984e+03 2.547040686898022553e-18
7.246482414384991898e+03 2.582820797884310042e-18
7.247485468166785722e+03 2.541126965903727820e-18
7.248488521948579546e+03 2.534910703600391817e-18
7.249491575730373370e+03 2.476768178344039502e-18
7.250494629512167194e+03 2.441259589393822545e-18
7.251497683293960108e+03 2.398311131219150518e-18
7.252500737075753932e+03 2.417136521189938599e-18
7.253503790857548665e+03 2.470825506028305413e-18
7.254506844639341580e+03 2.456372179185166360e-18
7.255509898421134494e+03 2.393040543151115764e-18
7.256512952202929227e+03 2.440162541106424092e-18
7.257516005984722142e+03 2.465157044085632652e-18
7.258519059766515056e+03 2.525280253318743192e-18
7.259522113548309790e+03 2.500773993696094056e-18
7.260525167330104523e+03 2.484793277851875838e-18
7.261528221111897437e+03 2.677144203133731788e-18
7.262531274893690352e+03 2.470460719378169528e-18
7.263534328675485085e+03 2.470016316594075414e-18
7.264537382457278909e+03 2.468782576710452573e-18
7.265540436239071823e+03 2.504148477005004133e-18
7.266543490020865647e+03 2.567276419813213546e-18
7.267546543802659471e+03 2.600223850791813191e-18
7.268549597584452385e+03 2.540160818948265884e-18
7.269552651366246209e+03 2.508308575100686447e-18
7.270555705148040033e+03 2.512309027338146027e-18
7.271558758929833857e+03 2.529934591830425941e-18
7.272561812711627681e+03 2.460441907798927256e-18
7.273564866493420595e+03 2.635446855635546216e-18
7.274567920275214419e+03 2.530843456528468580e-18
7.275570974057009153e+03 2.468086504224989200e-18
7.276574027838802067e+03 2.530249334053502368e-18
7.277577081620594981e+03 2.531024609082617693e-18
7.278580135402389715e+03 2.532004611313339893e-18
7.279583189184184448e+03 2.532130963151907368e-18
7.280586242965977362e+03 2.520722694938729148e-18
7.281589296747770277e+03 2.573333863438939367e-18
7.282592350529565010e+03 2.593847115449641901e-18
7.283595404311357925e+03 2.507735132141034061e-18
7.284598458093150839e+03 2.493074803349603613e-18
7.285601511874945572e+03 2.490659022370642496e-18
7.286604565656739396e+03 2.513922236327777569e-18
7.287607619438532311e+03 2.460325688922863556e-18
7.288610673220326134e+03 2.521082725300342854e-18
7.289613727002119958e+03 2.505757963681879186e-18
7.290616780783913782e+03 2.575581933548705358e-18
7.291619834565707606e+03 2.580859139061640537e-18
7.292622888347500520e+03 2.581958255300570372e-18
7.293625942129294344e+03 2.771414048438490725e-18
7.294628995911088168e+03 2.626167957114232628e-18
